gene	uniprot	antigen_catalog	antigen_url	antigen_is_biotinylated	molecular_weight_kda	accession	vendor_range	pdb_id	entity_id	auth_chain	identity	coverage	intersection	u_range	resolution_A	method	release_date	subunit_name
FOLR1	P15328	11241-H41H-B	https://www.sinobiological.com/recombinant-proteins/human-folr1-11241-h41h-b	True	53.11	NP_057937.1	1-233	4KMX	1	A	1.000	0.884	28-233	28-234	2.20	X-RAY DIFFRACTION	2013-08-07	Folate receptor alpha
FOLR1	P15328	11241-H41H-B	https://www.sinobiological.com/recombinant-proteins/human-folr1-11241-h41h-b	True	53.11	NP_057937.1	1-233	4LRH	1	A	0.977	0.906	23-233	23-235	2.80	X-RAY DIFFRACTION	2013-07-31	Folate receptor alpha
FOLR1	P15328	11241-H41H-B	https://www.sinobiological.com/recombinant-proteins/human-folr1-11241-h41h-b	True	53.11	NP_057937.1	1-233	5IZQ	1	A	0.987	1.000	1-233	1-235	3.60	X-RAY DIFFRACTION	2016-08-10	Folate receptor alpha
FOLR1	P15328	11241-H86H- SA	https://www.sinobiological.com/recombinant-proteins/human-folr1-11241-h86h-sa	False	27.9	NP_057937.1	1-233	4KM6	1	A	0.986	0.876	30-233	30-234	1.55	X-RAY DIFFRACTION	2013-08-07	Folate receptor alpha
FOLR1	P15328	11241-H86H- SA	https://www.sinobiological.com/recombinant-proteins/human-folr1-11241-h86h-sa	False	27.9	NP_057937.1	1-233	4KM7	1	A	1.000	0.884	28-233	28-234	1.80	X-RAY DIFFRACTION	2013-08-07	Folate receptor alpha
FOLR1	P15328	11241-H86H- SA	https://www.sinobiological.com/recombinant-proteins/human-folr1-11241-h86h-sa	False	27.9	NP_057937.1	1-233	4KMX	1	A	1.000	0.884	28-233	28-234	2.20	X-RAY DIFFRACTION	2013-08-07	Folate receptor alpha
FOLR1	P15328	11241-H86H- SA	https://www.sinobiological.com/recombinant-proteins/human-folr1-11241-h86h-sa	False	27.9	NP_057937.1	1-233	4LRH	1	A	0.977	0.906	23-233	23-235	2.80	X-RAY DIFFRACTION	2013-07-31	Folate receptor alpha
FOLR1	P15328	11241-H86H- SA	https://www.sinobiological.com/recombinant-proteins/human-folr1-11241-h86h-sa	False	27.9	NP_057937.1	1-233	5IZQ	1	A	0.987	1.000	1-233	1-235	3.60	X-RAY DIFFRACTION	2016-08-10	Folate receptor alpha
FOLR1	P15328	11241-H86H-SA	https://www.sinobiological.com/recombinant-proteins/human-folr1-11241-h86h-sa	False	27.9	NP_057937.1	1-233	4KM6	1	A	0.986	0.876	30-233	30-234	1.55	X-RAY DIFFRACTION	2013-08-07	Folate receptor alpha
FOLR1	P15328	11241-H86H-SA	https://www.sinobiological.com/recombinant-proteins/human-folr1-11241-h86h-sa	False	27.9	NP_057937.1	1-233	4KM7	1	A	1.000	0.884	28-233	28-234	1.80	X-RAY DIFFRACTION	2013-08-07	Folate receptor alpha
FOLR1	P15328	11241-H86H-SA	https://www.sinobiological.com/recombinant-proteins/human-folr1-11241-h86h-sa	False	27.9	NP_057937.1	1-233	4KMX	1	A	1.000	0.884	28-233	28-234	2.20	X-RAY DIFFRACTION	2013-08-07	Folate receptor alpha
FOLR1	P15328	11241-H86H-SA	https://www.sinobiological.com/recombinant-proteins/human-folr1-11241-h86h-sa	False	27.9	NP_057937.1	1-233	4LRH	1	A	0.977	0.906	23-233	23-235	2.80	X-RAY DIFFRACTION	2013-07-31	Folate receptor alpha
FOLR1	P15328	11241-H86H-SA	https://www.sinobiological.com/recombinant-proteins/human-folr1-11241-h86h-sa	False	27.9	NP_057937.1	1-233	5IZQ	1	A	0.987	1.000	1-233	1-235	3.60	X-RAY DIFFRACTION	2016-08-10	Folate receptor alpha
FOLR1	P15328	11241-H86H- SG	https://www.sinobiological.com/recombinant-proteins/human-folr1-11241-h86h-sg	False	27.9	NP_057937.1	1-233	4KM6	1	A	0.986	0.876	30-233	30-234	1.55	X-RAY DIFFRACTION	2013-08-07	Folate receptor alpha
FOLR1	P15328	11241-H86H- SG	https://www.sinobiological.com/recombinant-proteins/human-folr1-11241-h86h-sg	False	27.9	NP_057937.1	1-233	4KM7	1	A	1.000	0.884	28-233	28-234	1.80	X-RAY DIFFRACTION	2013-08-07	Folate receptor alpha
FOLR1	P15328	11241-H86H- SG	https://www.sinobiological.com/recombinant-proteins/human-folr1-11241-h86h-sg	False	27.9	NP_057937.1	1-233	4KMX	1	A	1.000	0.884	28-233	28-234	2.20	X-RAY DIFFRACTION	2013-08-07	Folate receptor alpha
FOLR1	P15328	11241-H86H- SG	https://www.sinobiological.com/recombinant-proteins/human-folr1-11241-h86h-sg	False	27.9	NP_057937.1	1-233	4LRH	1	A	0.977	0.906	23-233	23-235	2.80	X-RAY DIFFRACTION	2013-07-31	Folate receptor alpha
FOLR1	P15328	11241-H86H- SG	https://www.sinobiological.com/recombinant-proteins/human-folr1-11241-h86h-sg	False	27.9	NP_057937.1	1-233	5IZQ	1	A	0.987	1.000	1-233	1-235	3.60	X-RAY DIFFRACTION	2016-08-10	Folate receptor alpha
FOLR1	P15328	11241-H86H-SG	https://www.sinobiological.com/recombinant-proteins/human-folr1-11241-h86h-sg	False	27.9	NP_057937.1	1-233	4KM6	1	A	0.986	0.876	30-233	30-234	1.55	X-RAY DIFFRACTION	2013-08-07	Folate receptor alpha
FOLR1	P15328	11241-H86H-SG	https://www.sinobiological.com/recombinant-proteins/human-folr1-11241-h86h-sg	False	27.9	NP_057937.1	1-233	4KM7	1	A	1.000	0.884	28-233	28-234	1.80	X-RAY DIFFRACTION	2013-08-07	Folate receptor alpha
FOLR1	P15328	11241-H86H-SG	https://www.sinobiological.com/recombinant-proteins/human-folr1-11241-h86h-sg	False	27.9	NP_057937.1	1-233	4KMX	1	A	1.000	0.884	28-233	28-234	2.20	X-RAY DIFFRACTION	2013-08-07	Folate receptor alpha
FOLR1	P15328	11241-H86H-SG	https://www.sinobiological.com/recombinant-proteins/human-folr1-11241-h86h-sg	False	27.9	NP_057937.1	1-233	4LRH	1	A	0.977	0.906	23-233	23-235	2.80	X-RAY DIFFRACTION	2013-07-31	Folate receptor alpha
FOLR1	P15328	11241-H86H-SG	https://www.sinobiological.com/recombinant-proteins/human-folr1-11241-h86h-sg	False	27.9	NP_057937.1	1-233	5IZQ	1	A	0.987	1.000	1-233	1-235	3.60	X-RAY DIFFRACTION	2016-08-10	Folate receptor alpha
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	2G15	1	A	0.972	0.000	None	1038-1346	2.15	X-RAY DIFFRACTION	2006-03-21	activated met oncogene
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	2RFN	1	A	0.981	0.000	None	1048-1351	2.50	X-RAY DIFFRACTION	2007-11-06	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	2RFS	1	A	0.981	0.000	None	1048-1351	2.20	X-RAY DIFFRACTION	2007-11-06	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	2WD1	1	A	1.000	0.000	None	1055-1346	2.00	X-RAY DIFFRACTION	2009-04-28	HEPATOCYTE GROWTH FACTOR RECEPTOR
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	2WGJ	1	A	0.974	0.000	None	1051-1348	2.00	X-RAY DIFFRACTION	2009-06-02	HEPATOCYTE GROWTH FACTOR RECEPTOR
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	2WKM	1	A	0.974	0.000	None	1051-1348	2.20	X-RAY DIFFRACTION	2010-08-25	HEPATOCYTE GROWTH FACTOR RECEPTOR
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	3BUX	1	A	1.000	0.000	None	997-1009	1.35	X-RAY DIFFRACTION	2008-02-26	13-meric peptide from Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	3CCN	1	A	0.981	0.000	None	1048-1351	1.90	X-RAY DIFFRACTION	2008-04-29	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	3CD8	1	A	0.981	0.000	None	1048-1351	2.00	X-RAY DIFFRACTION	2008-04-29	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	3EFJ	1	A	0.981	0.000	None	1048-1351	2.60	X-RAY DIFFRACTION	2008-10-07	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	3EFK	1	A	0.981	0.000	None	1048-1351	2.20	X-RAY DIFFRACTION	2008-10-07	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	3F66	1	A	1.000	0.000	None	1052-1349	1.40	X-RAY DIFFRACTION	2008-12-23	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	3I5N	1	A	0.984	0.000	None	1048-1351	2.00	X-RAY DIFFRACTION	2010-01-12	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	3LQ8	1	A	0.987	0.000	None	1051-1348	2.02	X-RAY DIFFRACTION	2010-05-19	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	3Q6U	1	A	0.977	0.000	None	1048-1348	1.60	X-RAY DIFFRACTION	2011-01-19	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	3Q6W	1	A	0.980	0.000	None	1048-1348	1.75	X-RAY DIFFRACTION	2011-01-19	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	3R7O	1	A	0.980	0.000	None	1048-1348	2.30	X-RAY DIFFRACTION	2012-02-01	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	3RHK	1	A	0.972	0.000	None	1038-1346	1.94	X-RAY DIFFRACTION	2011-04-27	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	3U6H	1	A	0.984	0.000	None	1048-1351	2.00	X-RAY DIFFRACTION	2012-02-22	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	3U6I	1	A	0.984	0.000	None	1048-1351	2.10	X-RAY DIFFRACTION	2012-02-22	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	3ZBX	1	A	0.974	0.000	None	1051-1348	2.20	X-RAY DIFFRACTION	2013-11-27	HEPATOCYTE GROWTH FACTOR RECEPTOR
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	3ZC5	1	A	0.974	0.000	None	1051-1348	2.20	X-RAY DIFFRACTION	2013-11-27	HEPATOCYTE GROWTH FACTOR RECEPTOR
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	3ZCL	1	A	0.974	0.000	None	1051-1348	1.40	X-RAY DIFFRACTION	2013-11-27	HEPATOCYTE GROWTH FACTOR RECEPTOR
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	3ZXZ	1	A	0.974	0.000	None	1051-1348	1.80	X-RAY DIFFRACTION	2011-08-31	HEPATOCYTE GROWTH FACTOR RECEPTOR
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	3ZZE	1	A	0.974	0.000	None	1051-1348	1.87	X-RAY DIFFRACTION	2011-09-14	HEPATOCYTE GROWTH FACTOR RECEPTOR
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	4AOI	1	A	0.974	0.000	None	1051-1348	1.90	X-RAY DIFFRACTION	2012-09-26	HEPATOCYTE GROWTH FACTOR RECEPTOR
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	4AP7	1	A	0.974	0.000	None	1051-1348	1.80	X-RAY DIFFRACTION	2012-09-26	HEPATOCYTE GROWTH FACTOR RECEPTOR
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	4DEG	1	A	0.984	0.000	None	1048-1351	2.00	X-RAY DIFFRACTION	2012-05-30	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	4DEH	1	A	0.984	0.000	None	1048-1351	2.00	X-RAY DIFFRACTION	2012-05-30	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	4DEI	1	A	0.984	0.000	None	1048-1351	2.05	X-RAY DIFFRACTION	2012-05-30	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	4EEV	1	A	0.975	0.000	None	1038-1346	1.80	X-RAY DIFFRACTION	2013-04-10	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	4GG5	1	A	0.969	0.000	None	1038-1346	2.42	X-RAY DIFFRACTION	2012-10-03	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	4GG7	1	A	0.969	0.000	None	1038-1346	2.27	X-RAY DIFFRACTION	2012-10-03	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	4IWD	1	A	0.984	0.000	None	1048-1348	1.99	X-RAY DIFFRACTION	2013-12-11	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	4K3J	2	B	0.985	0.564	39-564	39-564	2.80	X-RAY DIFFRACTION	2013-08-28	Hepatocyte growth factor beta chain
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	4KNB	1	A	1.000	0.000	None	1060-1346	2.40	X-RAY DIFFRACTION	2014-04-30	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	4MXC	1	A	0.969	0.000	None	1038-1346	1.63	X-RAY DIFFRACTION	2014-10-15	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	4O3T	2	B	0.985	0.583	25-567	25-567	2.99	X-RAY DIFFRACTION	2014-06-04	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	4O3U	2	B	0.985	0.583	25-567	25-567	3.04	X-RAY DIFFRACTION	2014-06-04	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	4R1V	1	A	1.000	0.000	None	1055-1345	1.20	X-RAY DIFFRACTION	2015-03-18	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	4R1Y	1	A	1.000	0.000	None	1055-1346	2.00	X-RAY DIFFRACTION	2015-03-18	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	4XMO	1	A	0.984	0.000	None	1048-1351	1.75	X-RAY DIFFRACTION	2015-03-11	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	4XYF	1	A	0.984	0.000	None	1048-1351	1.85	X-RAY DIFFRACTION	2015-03-11	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	5DG5	1	A	0.972	0.000	None	1038-1346	2.60	X-RAY DIFFRACTION	2016-08-31	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	5EOB	1	A	0.969	0.000	None	1038-1346	1.75	X-RAY DIFFRACTION	2016-10-19	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	5EYC	1	A	0.984	0.000	None	1048-1351	1.80	X-RAY DIFFRACTION	2016-02-10	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	5EYD	1	A	0.984	0.000	None	1048-1351	1.85	X-RAY DIFFRACTION	2016-02-10	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	5HTI	1	A	0.969	0.000	None	1038-1346	1.66	X-RAY DIFFRACTION	2017-02-01	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	5LSP	1	A	0.974	0.241	519-743	519-743	2.60	X-RAY DIFFRACTION	2017-09-13	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	5T3Q	1	A	0.984	0.000	None	1048-1351	2.00	X-RAY DIFFRACTION	2016-09-21	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	5UAB	1	A	0.985	0.000	None	1023-1360	1.90	X-RAY DIFFRACTION	2017-05-31	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	5UAD	1	A	0.985	0.000	None	1023-1360	2.25	X-RAY DIFFRACTION	2017-05-31	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	5YA5	1	A	0.969	0.000	None	1038-1346	1.89	X-RAY DIFFRACTION	2018-07-04	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	6GCU	1	A	0.986	0.769	25-741	25-741	6.00	X-RAY DIFFRACTION	2019-05-15	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	6I04	1	A	0.978	0.579	25-564	25-564	3.10	X-RAY DIFFRACTION	2019-03-13	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	6SD9	1	A	1.000	0.000	None	1038-1346	2.35	X-RAY DIFFRACTION	2019-08-14	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	6SDE	1	A	1.000	0.000	None	1038-1346	2.49	X-RAY DIFFRACTION	2019-08-14	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	6UBW	1	A	0.985	0.000	None	1023-1360	2.00	X-RAY DIFFRACTION	2020-02-12	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	6WVZ	3	M	0.985	0.564	39-564	39-564	3.10	X-RAY DIFFRACTION	2021-04-28	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	7B3Q	1	A	0.997	0.000	None	1049-1346	1.75	X-RAY DIFFRACTION	2020-12-09	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	7B3T	1	A	0.997	0.000	None	1049-1346	2.23	X-RAY DIFFRACTION	2020-12-09	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	7B3V	1	A	0.997	0.000	None	1049-1346	1.93	X-RAY DIFFRACTION	2020-12-09	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	7B3W	1	A	0.997	0.000	None	1049-1346	2.02	X-RAY DIFFRACTION	2020-12-09	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	7B3Z	1	A	0.997	0.000	None	1049-1346	1.80	X-RAY DIFFRACTION	2020-12-09	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	7B40	1	A	0.997	0.000	None	1049-1346	1.76	X-RAY DIFFRACTION	2020-12-09	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	7B41	1	A	0.997	0.000	None	1049-1346	1.97	X-RAY DIFFRACTION	2020-12-09	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	7B42	1	A	0.997	0.000	None	1049-1346	1.80	X-RAY DIFFRACTION	2020-12-09	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	7B43	1	A	0.997	0.000	None	1049-1346	1.87	X-RAY DIFFRACTION	2020-12-09	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	7B44	1	A	0.997	0.000	None	1049-1346	1.76	X-RAY DIFFRACTION	2020-12-09	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	7MO7	2	B	1.000	1.000	1-932	1-1390	4.80	ELECTRON MICROSCOPY	2021-06-09	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	7MO8	2	B	1.000	1.000	1-932	1-1390	4.50	ELECTRON MICROSCOPY	2021-06-09	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	7MO9	2	E	1.000	1.000	1-932	1-1390	4.00	ELECTRON MICROSCOPY	2021-06-09	Hepatocyte growth factor receptor
MET	P08581	10692-H08H	https://www.sinobiological.com/recombinant-proteins/human-c-met-10692-h08h	False	103.0	NP_000236.2	1-932	7MOA	2	E	1.000	1.000	1-932	1-1390	4.90	ELECTRON MICROSCOPY	2021-06-09	Hepatocyte growth factor receptor
